Epoch,TrainLoss,ValidationLoss,ValidationAccuracy,TestLoss,TestAccuracy
93,0.294368935966933,0.376402431428432,0.868958333333333,0.372683122475942,0.86975
94,0.29368823228059,0.37624294668436,0.869375,0.37257278295358,0.869583333333333
95,0.293050518750593,0.376105264276266,0.869583333333333,0.37244494086504,0.8695
96,0.292404316271897,0.376689127584298,0.869791666666667,0.372834290166696,0.87
97,0.291808827055825,0.376508443951607,0.87,0.372670638382435,0.869833333333333
98,0.291161381420162,0.376564234147469,0.869375,0.372632582167784,0.869583333333333
99,0.290525351729658,0.376749311586221,0.87,0.372654828548431,0.87
100,0.289905055322581,0.377244033714136,0.869791666666667,0.373218247711658,0.869833333333333
101,0.289334396457782,0.377238931109508,0.869791666666667,0.372885548730691,0.869416666666667
102,0.288728126141208,0.37756797986726,0.870208333333333,0.373068240920703,0.870083333333333
103,0.288089891523123,0.377531966840227,0.869791666666667,0.372828909198443,0.8695
104,0.287512833909304,0.377860032717387,0.87,0.373122210701307,0.869583333333333
